date;pm2.5;pm10;so2;no2;no;nox;o3;co;ws;wd;temp;relHum;pressure;death_count;Male;Female;BelowTen;TenToSixtyFour;SixtyFivePlus
2012/02/28;14.1752708333333;62.603375;4.03677083333333;3.43747916666667;4.98291666666667;8.16664583333333;24.2882083333333;0.137627496324107;1.22;84.4279173493216;17.4945833333333;62.2441666666667;837.463541666667;3;2;1;0;0;3
2012/02/29;15.6531875;41.3451666666667;7.26762598589237;4.81175;7.7274375;12.2923958333333;21.083;0.127255301423599;1.42104166666667;108.671526594849;17.8197916666667;70.7572916666667;835.65;5;2;3;0;1;4
2012/03/01;10.5035208333333;22.7145625;4.59266752326266;3.39275;5.70241666666667;8.84097916666667;18.5902916666667;0.0730966382005749;1.59354166666667;96.0902291731306;17.8427083333333;74.9447916666667;836.732916666667;NA;NA;NA;NA;NA;NA
2012/03/02;9.9764375;27.3739791666667;7.22791283559362;2.88470833333333;5.2146875;7.85041666666667;16.2006041666667;0.0633968479054572;1.89854166666667;108.135681115219;16.7483333333333;75.41625;837.343125;NA;NA;NA;NA;NA;NA
2012/03/03;10.5815625;32.21075;3.52397684417219;2.680875;4.5024375;6.92566666666667;19.16625;0.0709762417864453;2.56364583333333;154.770177297045;16.911875;67.2329166666667;834.198125;4;1;3;0;2;2
2012/03/04;7.62675;29.4427083333333;3.15077001941742;2.55866666666667;4.4798125;6.79195833333333;20.6763541666667;0.0685077029328336;2.444375;201.743679528005;18.9389583333333;65.0566666666667;829.899791666667;2;1;1;0;1;1
2012/03/05;9.02014583333333;26.2852170367931;5.31683494416876;3.75754166666667;5.91479166666667;9.2165;18.491125;0.080458952902557;1.559375;121.084368904876;18.8633369862017;74.286240510975;834.410833333333;5;3;2;0;2;3
2012/03/06;13.3917291666667;24.7420625;4.67083333333333;3.05689583333333;5.22327083333333;8.03229166666667;18.2375;0.0773239968713842;1.52145833333333;89.4622529922682;16.5591666666667;85.2385416666667;837.9325;6;3;3;0;2;4
2012/03/07;23.3115;41.4524583333333;4.56152083333333;5.45072916666667;5.508625;10.711125;21.9805208333333;0.114349263869321;2.25270833333333;233.26068112732;17.4083333333333;84.863125;836.831041666667;2;1;1;0;1;1
2012/03/08;26.4371666666667;40.4290452916175;5.06786071799875;5.85591666666667;4.88025;10.4904791666667;23.24040625;0.175694601385041;1.65916666666667;148.726764835555;18.1253434935552;75.9311955444104;837.003645833333;2;0;2;0;1;1
